round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
12,0,10/11/2023,Sassuolo,US Salernitana 1919,48,US Salernitana 1919,2710,False,1464,Lassana Coulibaly,804621,M,57,Andrea Consigli,79,Sassuolo,1464,23.6,60.0,24,16,1,assisted,strongFoot,0,0.018491758033633
12,0,10/11/2023,Sassuolo,US Salernitana 1919,48,Sassuolo,2793,True,1464,Andrea Pinamonti,826198,F,75,Guillermo Ochoa,81,US Salernitana 1919,1464,4.0,53.3,4,29,-1,assisted,strongFoot,0,0.42636036872864
12,0,10/11/2023,Sassuolo,US Salernitana 1919,51,Sassuolo,2793,True,1464,Andrea Pinamonti,826198,F,75,Guillermo Ochoa,81,US Salernitana 1919,1464,13.2,67.8,17,42,-1,assisted,strongFoot,0,0.039286006242037
12,0,10/11/2023,Sassuolo,US Salernitana 1919,52,Sassuolo,2793,True,1464,Kristian Thorstvedt,924973,M,71,Guillermo Ochoa,81,US Salernitana 1919,1464,13.1,49.7,13,0,-1,assisted,strongFoot,1,0.18924474716187
12,0,10/11/2023,Sassuolo,US Salernitana 1919,56,Sassuolo,2793,True,1464,Grégoire Defrel,148566,F,73,Guillermo Ochoa,81,US Salernitana 1919,1464,24.6,42.3,25,12,0,assisted,strongFoot,0,0.028114212676883
12,0,10/11/2023,Sassuolo,US Salernitana 1919,59,Sassuolo,2793,True,1464,Domenico Berardi,253367,F,82,Guillermo Ochoa,81,US Salernitana 1919,1464,14.6,60.6,16,26,0,assisted,head,0,0.0121541749686
12,0,10/11/2023,Sassuolo,US Salernitana 1919,59,US Salernitana 1919,2710,False,1464,Lassana Coulibaly,804621,M,57,Andrea Consigli,79,Sassuolo,1464,17.4,29.9,22,38,0,assisted,strongFoot,0,0.031730327755213
12,0,10/11/2023,Sassuolo,US Salernitana 1919,61,Sassuolo,2793,True,1464,Andrea Pinamonti,826198,F,75,Guillermo Ochoa,81,US Salernitana 1919,1464,10.8,51.2,10,4,0,assisted,head,0,0.046887770295143
12,0,10/11/2023,Sassuolo,US Salernitana 1919,63,Sassuolo,2793,True,1464,Matías Viña,875295,D,61,Guillermo Ochoa,81,US Salernitana 1919,1464,18.7,34.0,21,30,0,corner,strongFoot,0,0.029499251395464
12,0,10/11/2023,Sassuolo,US Salernitana 1919,79,Sassuolo,2793,True,1464,Gian Marco Ferrari,170887,D,27,Guillermo Ochoa,81,US Salernitana 1919,1464,4.5,38.6,8,59,0,corner,head,0,0.049861241132021
12,0,10/11/2023,Sassuolo,US Salernitana 1919,80,Sassuolo,2793,True,1464,Andrea Pinamonti,826198,F,75,Guillermo Ochoa,81,US Salernitana 1919,1464,8.2,64.4,12,50,0,regular,strongFoot,0,0.058256216347218
12,0,10/11/2023,Sassuolo,US Salernitana 1919,82,Sassuolo,2793,True,1464,Cristian Volpato,1155625,M,63,Guillermo Ochoa,81,US Salernitana 1919,1464,15.7,52.4,15,5,0,regular,strongFoot,0,0.10829433053732
12,0,10/11/2023,Sassuolo,US Salernitana 1919,82,Sassuolo,2793,True,1464,Armand Laurienté,932643,F,76,Guillermo Ochoa,81,US Salernitana 1919,1464,2.3,59.1,6,69,0,regular,strongFoot,0,0.18428176641464
12,0,10/11/2023,Sassuolo,US Salernitana 1919,84,Sassuolo,2793,True,1464,Armand Laurienté,932643,F,76,Guillermo Ochoa,81,US Salernitana 1919,1464,26.1,28.7,29,29,0,assisted,strongFoot,0,0.021965954452753
12,0,10/11/2023,Sassuolo,US Salernitana 1919,85,US Salernitana 1919,2710,False,1464,Boulaye Dia,960080,F,80,Andrea Consigli,79,Sassuolo,1464,10.7,66.8,15,46,0,assisted,weakFoot,0,0.061858247965574
12,0,10/11/2023,Sassuolo,US Salernitana 1919,85,Sassuolo,2793,True,1464,Samuele Mulattieri,927030,F,68,Guillermo Ochoa,81,US Salernitana 1919,1464,11.0,53.0,11,10,0,assisted,strongFoot,0,0.37361314892769
12,0,10/11/2023,Sassuolo,US Salernitana 1919,86,Sassuolo,2793,True,1464,Domenico Berardi,253367,F,82,Guillermo Ochoa,81,US Salernitana 1919,1464,6.8,43.3,8,33,0,regular,strongFoot,0,0.2457200139761
12,0,10/11/2023,Sassuolo,US Salernitana 1919,86,Sassuolo,2793,True,1464,Kristian Thorstvedt,924973,M,71,Guillermo Ochoa,81,US Salernitana 1919,1464,24.9,37.7,26,18,0,assisted,strongFoot,0,0.038211226463318
12,0,10/11/2023,Sassuolo,US Salernitana 1919,87,Sassuolo,2793,True,1464,Armand Laurienté,932643,F,76,Guillermo Ochoa,81,US Salernitana 1919,1464,14.4,36.3,17,32,0,assisted,strongFoot,0,0.049839455634356
12,0,10/11/2023,Sassuolo,US Salernitana 1919,88,Sassuolo,2793,True,1464,Armand Laurienté,932643,F,76,Guillermo Ochoa,81,US Salernitana 1919,1464,6.0,28.7,15,67,0,assisted,weakFoot,0,0.021668083965778
12,0,10/11/2023,Sassuolo,US Salernitana 1919,89,Sassuolo,2793,True,1464,Domenico Berardi,253367,F,82,Guillermo Ochoa,81,US Salernitana 1919,1464,9.3,68.4,15,53,0,corner,strongFoot,0,0.040496785193682
12,0,10/11/2023,Sassuolo,US Salernitana 1919,90,Sassuolo,2793,True,1464,Matías Viña,875295,D,61,Guillermo Ochoa,81,US Salernitana 1919,1464,17.1,35.2,19,30,0,corner,strongFoot,0,0.033632036298513
12,0,10/11/2023,Sassuolo,US Salernitana 1919,90,US Salernitana 1919,2710,False,1464,Pasquale Mazzocchi,377512,M,60,Andrea Consigli,79,Sassuolo,1464,54.4,87.0,59,24,0,free-kick,strongFoot,0,0.023737890645862
12,0,10/11/2023,Sassuolo,US Salernitana 1919,90,Sassuolo,2793,True,1464,Kristian Thorstvedt,924973,M,71,Guillermo Ochoa,81,US Salernitana 1919,1464,7.1,35.5,12,54,0,assisted,strongFoot,0,0.059299696236849
12,0,10/11/2023,Sassuolo,US Salernitana 1919,90,US Salernitana 1919,2710,False,1464,Agustín Martegani,984926,M,68,Andrea Consigli,79,Sassuolo,1464,9.3,27.2,18,59,0,assisted,strongFoot,0,0.029420856386423
12,1,10/11/2023,Genoa,Hellas Verona,4,Genoa,2713,True,1360,Albert Guðmundsson,804909,F,73,Lorenzo Montipò,77,Hellas Verona,1377,24.5,50.1,24,0,0,free-kick,strongFoot,0,0.076524935662746
12,1,10/11/2023,Genoa,Hellas Verona,17,Genoa,2713,True,1360,Caleb Ekuban,309156,F,66,Lorenzo Montipò,77,Hellas Verona,1377,12.4,35.8,15,37,0,assisted,strongFoot,0,0.060446050018072
12,1,10/11/2023,Genoa,Hellas Verona,21,Genoa,2713,True,1360,Caleb Ekuban,309156,F,66,Lorenzo Montipò,77,Hellas Verona,1377,24.7,67.2,27,25,0,assisted,weakFoot,0,0.02397551573813
12,1,10/11/2023,Genoa,Hellas Verona,30,Hellas Verona,2701,False,1377,Bruno Amione,990050,D,35,Josep Martínez,72,Genoa,1360,9.5,48.2,9,7,0,corner,head,0,0.04763650149107
12,1,10/11/2023,Genoa,Hellas Verona,36,Genoa,2713,True,1360,Morten Frendrup,918440,M,54,Lorenzo Montipò,77,Hellas Verona,1377,11.4,52.9,11,9,0,assisted,head,0,0.084398463368416
12,1,10/11/2023,Genoa,Hellas Verona,37,Hellas Verona,2701,False,1377,Michael Folorunsho,869795,M,68,Josep Martínez,72,Genoa,1360,27.9,42.6,28,10,0,regular,strongFoot,0,0.014353448525071
12,1,10/11/2023,Genoa,Hellas Verona,43,Genoa,2713,True,1360,Caleb Ekuban,309156,F,66,Lorenzo Montipò,77,Hellas Verona,1377,5.6,36.7,10,58,0,corner,weakFoot,0,0.051803946495056
12,1,10/11/2023,Genoa,Hellas Verona,43,Genoa,2713,True,1360,Koni De Winter,1001828,D,38,Lorenzo Montipò,77,Hellas Verona,1377,6.7,52.8,6,15,0,corner,head,0,0.1855056732893
12,1,10/11/2023,Genoa,Hellas Verona,44,Genoa,2713,True,1360,Radu Drăguşin,997103,D,37,Lorenzo Montipò,77,Hellas Verona,1377,11.4,60.5,13,32,0,assisted,strongFoot,1,0.16247421503067
12,1,10/11/2023,Genoa,Hellas Verona,45,Genoa,2713,True,1360,Milan Badelj,39482,M,61,Lorenzo Montipò,77,Hellas Verona,1377,21.8,46.6,21,6,1,assisted,weakFoot,0,0.068325847387314
12,1,10/11/2023,Genoa,Hellas Verona,50,Hellas Verona,2701,False,1377,Tomáš Suslov,964154,F,65,Josep Martínez,72,Genoa,1360,23.9,66.0,26,24,-1,set-piece,strongFoot,0,0.022338673472404
12,1,10/11/2023,Genoa,Hellas Verona,57,Genoa,2713,True,1360,George Pușcaș,190319,F,67,Lorenzo Montipò,77,Hellas Verona,1377,14.0,61.0,15,28,1,assisted,strongFoot,0,0.10271502286196
12,1,10/11/2023,Genoa,Hellas Verona,58,Genoa,2713,True,1360,George Pușcaș,190319,F,67,Lorenzo Montipò,77,Hellas Verona,1377,6.4,50.5,6,3,1,corner,strongFoot,0,0.51135563850403
12,1,10/11/2023,Genoa,Hellas Verona,58,Genoa,2713,True,1360,Ridgeciano Haps,250501,M,61,Lorenzo Montipò,77,Hellas Verona,1377,14.5,32.8,18,38,1,corner,strongFoot,0,0.022346111014485
12,1,10/11/2023,Genoa,Hellas Verona,62,Genoa,2713,True,1360,Stefano Sabelli,184421,M,38,Lorenzo Montipò,77,Hellas Verona,1377,6.7,68.2,14,61,1,set-piece,strongFoot,0,0.053009651601315
12,1,10/11/2023,Genoa,Hellas Verona,62,Genoa,2713,True,1360,Johan Vásquez,889785,D,31,Lorenzo Montipò,77,Hellas Verona,1377,13.4,49.4,13,1,1,corner,head,0,0.021299595013261
12,1,10/11/2023,Genoa,Hellas Verona,62,Genoa,2713,True,1360,Milan Badelj,39482,M,61,Lorenzo Montipò,77,Hellas Verona,1377,3.2,60.0,7,64,1,corner,strongFoot,0,0.16609235107899
12,1,10/11/2023,Genoa,Hellas Verona,73,Hellas Verona,2701,False,1377,Filippo Terracciano,1034303,D,60,Josep Martínez,72,Genoa,1360,7.8,31.4,14,58,-1,regular,strongFoot,0,0.050056077539921
12,1,10/11/2023,Genoa,Hellas Verona,78,Hellas Verona,2701,False,1377,Milan Đurić,76132,F,70,Josep Martínez,72,Genoa,1360,7.1,42.9,8,34,-1,corner,head,0,0.051110330969095
12,1,10/11/2023,Genoa,Hellas Verona,79,Hellas Verona,2701,False,1377,Isak Hien,1157713,D,36,Josep Martínez,72,Genoa,1360,11.2,52.6,11,8,-1,corner,other,0,0.011841481551528
12,1,10/11/2023,Genoa,Hellas Verona,82,Hellas Verona,2701,False,1377,Cyril Ngonge,877037,F,70,Josep Martínez,72,Genoa,1360,12.8,64.1,15,36,-1,regular,strongFoot,0,0.041649542748928
12,1,10/11/2023,Genoa,Hellas Verona,85,Genoa,2713,True,1360,Kevin Strootman,34221,M,66,Lorenzo Montipò,77,Hellas Verona,1377,21.4,44.2,21,10,1,fast-break,strongFoot,0,0.083349898457527
12,1,10/11/2023,Genoa,Hellas Verona,88,Genoa,2713,True,1360,George Pușcaș,190319,F,67,Lorenzo Montipò,77,Hellas Verona,1377,23.3,59.0,24,14,1,assisted,weakFoot,0,0.045090511441231
12,2,11/11/2023,Lecce,AC Milan,8,Lecce,2689,True,1356,Hamza Rafia,857772,M,63,Mike Maignan,87,AC Milan,1788,29.1,27.0,33,28,0,assisted,strongFoot,0,0.015353715978563
12,2,11/11/2023,Lecce,AC Milan,14,AC Milan,2692,False,1788,Tommaso Pobega,928796,M,75,Wladimiro Falcone,76,Lecce,1356,9.3,32.7,14,51,0,assisted,weakFoot,0,0.041524939239025
12,2,11/11/2023,Lecce,AC Milan,21,AC Milan,2692,False,1788,Samuel Chukwueze,822470,F,75,Wladimiro Falcone,76,Lecce,1356,21.4,66.2,24,27,0,assisted,strongFoot,0,0.025034038349986
12,2,11/11/2023,Lecce,AC Milan,23,Lecce,2689,True,1356,Lameck Banda,911350,M,64,Mike Maignan,87,AC Milan,1788,27.7,39.8,28,14,0,assisted,strongFoot,0,0.022576281800866
12,2,11/11/2023,Lecce,AC Milan,23,Lecce,2689,True,1356,Gabriel Strefezza,877201,F,66,Mike Maignan,87,AC Milan,1788,24.2,47.2,24,4,0,assisted,strongFoot,0,0.028154794126749
12,2,11/11/2023,Lecce,AC Milan,24,AC Milan,2692,False,1788,Samuel Chukwueze,822470,F,75,Wladimiro Falcone,76,Lecce,1356,7.7,52.2,7,10,0,assisted,head,0,0.10657789558172
12,2,11/11/2023,Lecce,AC Milan,28,AC Milan,2692,False,1788,Olivier Giroud,39070,F,83,Wladimiro Falcone,76,Lecce,1356,3.9,47.2,4,26,0,assisted,other,1,0.39573311805725
12,2,11/11/2023,Lecce,AC Milan,35,AC Milan,2692,False,1788,Tijjani Reijnders,893549,M,73,Wladimiro Falcone,76,Lecce,1356,12.7,57.9,13,22,1,assisted,strongFoot,1,0.20895443856716
12,2,11/11/2023,Lecce,AC Milan,38,AC Milan,2692,False,1788,Tijjani Reijnders,893549,M,73,Wladimiro Falcone,76,Lecce,1356,12.4,67.0,16,42,2,assisted,strongFoot,0,0.1070801243186
12,2,11/11/2023,Lecce,AC Milan,39,Lecce,2689,True,1356,Lameck Banda,911350,M,64,Mike Maignan,87,AC Milan,1788,8.0,42.8,9,31,-2,assisted,strongFoot,0,0.34083899855614
12,2,11/11/2023,Lecce,AC Milan,39,Lecce,2689,True,1356,Nikola Krstović,839156,F,73,Mike Maignan,87,AC Milan,1788,9.3,55.7,10,22,-2,assisted,head,0,0.066839292645454
12,2,11/11/2023,Lecce,AC Milan,45,Lecce,2689,True,1356,Gabriel Strefezza,877201,F,66,Mike Maignan,87,AC Milan,1788,14.0,63.9,16,34,-2,assisted,weakFoot,0,0.029988240450621
12,2,11/11/2023,Lecce,AC Milan,47,AC Milan,2692,False,1788,Samuel Chukwueze,822470,F,75,Wladimiro Falcone,76,Lecce,1356,12.4,66.8,16,42,2,assisted,strongFoot,0,0.046295214444399
12,2,11/11/2023,Lecce,AC Milan,58,AC Milan,2692,False,1788,Tommaso Pobega,928796,M,75,Wladimiro Falcone,76,Lecce,1356,14.2,58.1,15,21,2,assisted,weakFoot,0,0.063322700560093
12,2,11/11/2023,Lecce,AC Milan,64,AC Milan,2692,False,1788,Noah Okafor,865523,F,73,Wladimiro Falcone,76,Lecce,1356,8.2,30.1,15,58,2,assisted,strongFoot,0,0.091793701052666
12,2,11/11/2023,Lecce,AC Milan,66,Lecce,2689,True,1356,Alexis Blin,318657,M,52,Mike Maignan,87,AC Milan,1788,7.3,50.9,7,4,-2,corner,head,0,0.12505613267422
12,2,11/11/2023,Lecce,AC Milan,66,Lecce,2689,True,1356,Nicola Sansone,100580,F,71,Mike Maignan,87,AC Milan,1788,2.3,46.2,3,48,-2,corner,weakFoot,1,0.41755726933479
12,2,11/11/2023,Lecce,AC Milan,70,Lecce,2689,True,1356,Lameck Banda,911350,M,64,Mike Maignan,87,AC Milan,1788,11.9,59.3,13,27,-1,assisted,weakFoot,1,0.137028247118
12,2,11/11/2023,Lecce,AC Milan,72,AC Milan,2692,False,1788,Theo Hernández,788027,D,70,Wladimiro Falcone,76,Lecce,1356,25.1,33.7,27,23,0,regular,strongFoot,0,0.02466762624681
12,2,11/11/2023,Lecce,AC Milan,77,Lecce,2689,True,1356,Nicola Sansone,100580,F,71,Mike Maignan,87,AC Milan,1788,20.7,78.9,28,43,0,free-kick,strongFoot,0,0.040291931480169
12,2,11/11/2023,Lecce,AC Milan,79,Lecce,2689,True,1356,Ylber Ramadani,841977,M,56,Mike Maignan,87,AC Milan,1788,30.2,33.5,32,20,0,assisted,strongFoot,0,0.015290185809135
12,2,11/11/2023,Lecce,AC Milan,79,Lecce,2689,True,1356,Roberto Piccoli,958982,F,67,Mike Maignan,87,AC Milan,1788,29.0,51.2,29,1,0,fast-break,strongFoot,0,0.025156632065773
12,2,11/11/2023,Lecce,AC Milan,84,Lecce,2689,True,1356,Nicola Sansone,100580,F,71,Mike Maignan,87,AC Milan,1788,5.0,44.3,6,37,0,assisted,head,0,0.17451070249081
12,2,11/11/2023,Lecce,AC Milan,89,Lecce,2689,True,1356,Nicola Sansone,100580,F,71,Mike Maignan,87,AC Milan,1788,18.4,34.9,21,29,0,assisted,weakFoot,0,0.021912537515163
12,3,11/11/2023,Juventus,Cagliari,4,Cagliari,2719,False,1342,Nicolas Viola,21608,M,69,Wojciech Szczęsny,86,Juventus,1729,7.5,50.9,7,4,0,assisted,weakFoot,0,0.15601724386215
12,3,11/11/2023,Juventus,Cagliari,11,Cagliari,2719,False,1342,Gabriele Zappa,927304,D,52,Wojciech Szczęsny,86,Juventus,1729,21.5,71.4,25,34,0,regular,strongFoot,0,0.012893566861749
12,3,11/11/2023,Juventus,Cagliari,12,Cagliari,2719,False,1342,Andrea Petagna,295973,F,74,Wojciech Szczęsny,86,Juventus,1729,19.3,69.3,23,34,0,assisted,weakFoot,0,0.025320906192064
12,3,11/11/2023,Juventus,Cagliari,12,Cagliari,2719,False,1342,Nicolas Viola,21608,M,69,Wojciech Szczęsny,86,Juventus,1729,18.4,46.9,18,6,0,regular,strongFoot,0,0.068742237985134
12,3,11/11/2023,Juventus,Cagliari,18,Juventus,2687,True,1729,Federico Chiesa,845386,F,81,Simone Scuffet,71,Cagliari,1342,24.9,41.8,25,12,0,free-kick,strongFoot,0,0.074177384376526
12,3,11/11/2023,Juventus,Cagliari,24,Cagliari,2719,False,1342,Matteo Prati,1111640,M,60,Wojciech Szczęsny,86,Juventus,1729,1.9,37.9,8,76,0,corner,head,0,0.031725451350212
12,3,11/11/2023,Juventus,Cagliari,24,Cagliari,2719,False,1342,Alberto Dossena,870211,D,32,Wojciech Szczęsny,86,Juventus,1729,8.3,44.9,8,22,0,corner,head,0,0.086394302546978
12,3,11/11/2023,Juventus,Cagliari,28,Juventus,2687,True,1729,Fabio Miretti,1010223,M,60,Simone Scuffet,71,Cagliari,1342,19.4,52.7,19,5,0,assisted,weakFoot,0,0.037354286760092
12,3,11/11/2023,Juventus,Cagliari,34,Juventus,2687,True,1729,Daniele Rugani,139273,D,40,Simone Scuffet,71,Cagliari,1342,10.5,45.7,10,15,0,set-piece,head,0,0.048954550176859
12,3,11/11/2023,Juventus,Cagliari,36,Juventus,2687,True,1729,Andrea Cambiaso,917048,M,53,Simone Scuffet,71,Cagliari,1342,15.3,52.2,15,5,0,assisted,strongFoot,0,0.1254970729351
12,3,11/11/2023,Juventus,Cagliari,38,Juventus,2687,True,1729,Moise Kean,835601,F,75,Simone Scuffet,71,Cagliari,1342,5.7,74.2,17,70,0,assisted,strongFoot,0,0.040826994925737
12,3,11/11/2023,Juventus,Cagliari,40,Cagliari,2719,False,1342,Andrea Petagna,295973,F,74,Wojciech Szczęsny,86,Juventus,1729,23.8,77.5,30,38,0,assisted,strongFoot,0,0.0078295636922121
12,3,11/11/2023,Juventus,Cagliari,43,Juventus,2687,True,1729,Weston McKennie,881931,M,71,Simone Scuffet,71,Cagliari,1342,9.6,46.4,9,14,0,assisted,weakFoot,0,0.076599486172199
12,3,11/11/2023,Juventus,Cagliari,45,Juventus,2687,True,1729,Andrea Cambiaso,917048,M,53,Simone Scuffet,71,Cagliari,1342,22.9,55.7,23,9,0,corner,strongFoot,0,0.013464670628309
12,3,11/11/2023,Juventus,Cagliari,46,Juventus,2687,True,1729,Federico Chiesa,845386,F,81,Simone Scuffet,71,Cagliari,1342,24.1,42.3,24,12,0,regular,strongFoot,0,0.028690388426185
12,3,11/11/2023,Juventus,Cagliari,47,Cagliari,2719,False,1342,Nicolas Viola,21608,M,69,Wojciech Szczęsny,86,Juventus,1729,17.2,56.4,17,14,0,assisted,strongFoot,0,0.044796343892813
12,3,11/11/2023,Juventus,Cagliari,49,Juventus,2687,True,1729,Federico Chiesa,845386,F,81,Simone Scuffet,71,Cagliari,1342,19.7,34.6,22,27,0,regular,strongFoot,0,0.031026285141706
12,3,11/11/2023,Juventus,Cagliari,54,Juventus,2687,True,1729,Federico Chiesa,845386,F,81,Simone Scuffet,71,Cagliari,1342,4.6,45.4,5,34,0,regular,weakFoot,0,0.30041775107384
12,3,11/11/2023,Juventus,Cagliari,55,Juventus,2687,True,1729,Federico Gatti,1128063,D,35,Simone Scuffet,71,Cagliari,1342,8.2,54.8,8,21,0,corner,head,0,0.080236405134201
12,3,11/11/2023,Juventus,Cagliari,60,Juventus,2687,True,1729,Bremer,885197,D,49,Simone Scuffet,71,Cagliari,1342,7.7,53.8,8,18,0,set-piece,head,1,0.22514963150024
12,3,11/11/2023,Juventus,Cagliari,69,Juventus,2687,True,1729,Dušan Vlahović,832208,F,84,Simone Scuffet,71,Cagliari,1342,8.1,33.9,13,53,1,assisted,strongFoot,0,0.047912623733282
12,3,11/11/2023,Juventus,Cagliari,70,Juventus,2687,True,1729,Daniele Rugani,139273,D,40,Simone Scuffet,71,Cagliari,1342,2.9,48.3,3,21,1,corner,other,0,0.77325564622879
12,3,11/11/2023,Juventus,Cagliari,70,Juventus,2687,True,1729,Daniele Rugani,139273,D,40,Simone Scuffet,71,Cagliari,1342,1.3,47.6,2,51,1,corner,other,1,0.96858483552933
12,3,11/11/2023,Juventus,Cagliari,74,Juventus,2687,True,1729,Federico Gatti,1128063,D,35,Simone Scuffet,71,Cagliari,1342,8.0,56.3,9,28,2,corner,head,0,0.041471019387245
12,3,11/11/2023,Juventus,Cagliari,75,Cagliari,2719,False,1342,Alberto Dossena,870211,D,32,Wojciech Szczęsny,86,Juventus,1729,9.2,55.4,9,21,-2,corner,head,1,0.033522129058838
12,3,11/11/2023,Juventus,Cagliari,82,Cagliari,2719,False,1342,Alberto Dossena,870211,D,32,Wojciech Szczęsny,86,Juventus,1729,12.4,48.2,12,5,-1,set-piece,head,0,0.023668091744184
12,3,11/11/2023,Juventus,Cagliari,84,Juventus,2687,True,1729,Federico Gatti,1128063,D,35,Simone Scuffet,71,Cagliari,1342,7.3,50.2,7,1,1,corner,head,0,0.1049489825964
12,3,11/11/2023,Juventus,Cagliari,86,Cagliari,2719,False,1342,Gaetano Oristanio,965009,M,63,Wojciech Szczęsny,86,Juventus,1729,9.6,52.8,9,11,-1,assisted,head,0,0.087300390005112
12,3,11/11/2023,Juventus,Cagliari,90,Juventus,2687,True,1729,Samuel Iling Junior,996919,M,59,Simone Scuffet,71,Cagliari,1342,10.8,33.4,15,46,1,assisted,strongFoot,0,0.082190364599228
12,4,11/11/2023,Monza,Torino,7,Torino,2696,False,1506,Duván Zapata,38162,F,80,Michele Di Gregorio,79,Monza,1377,30.9,35.8,32,17,0,assisted,strongFoot,0,0.011741313152015
12,4,11/11/2023,Monza,Torino,11,Monza,2729,True,1377,Andrea Colpani,928122,F,63,Vanja Milinković-Savić,76,Torino,1506,14.0,28.9,20,45,0,assisted,strongFoot,0,0.030975662171841
12,4,11/11/2023,Monza,Torino,12,Torino,2696,False,1506,Nikola Vlašić,357596,M,75,Michele Di Gregorio,79,Monza,1377,6.0,65.1,11,59,0,assisted,strongFoot,0,0.072356477379799
12,4,11/11/2023,Monza,Torino,15,Torino,2696,False,1506,Antonio Sanabria,333261,F,75,Michele Di Gregorio,79,Monza,1377,18.4,50.7,18,1,0,assisted,strongFoot,0,0.08202338218689
12,4,11/11/2023,Monza,Torino,19,Monza,2729,True,1377,Lorenzo Colombo,930191,F,73,Vanja Milinković-Savić,76,Torino,1506,9.1,58.4,10,32,0,assisted,strongFoot,0,0.13489525020123
12,4,11/11/2023,Monza,Torino,29,Monza,2729,True,1377,Lorenzo Colombo,930191,F,73,Vanja Milinković-Savić,76,Torino,1506,24.1,58.5,24,13,0,assisted,strongFoot,0,0.044421978294849
12,4,11/11/2023,Monza,Torino,32,Torino,2696,False,1506,Duván Zapata,38162,F,80,Michele Di Gregorio,79,Monza,1377,10.8,59.1,12,29,0,assisted,strongFoot,0,0.080899491906166
12,4,11/11/2023,Monza,Torino,37,Torino,2696,False,1506,Duván Zapata,38162,F,80,Michele Di Gregorio,79,Monza,1377,6.4,50.3,6,1,0,assisted,head,0,0.33359676599503
12,4,11/11/2023,Monza,Torino,38,Monza,2729,True,1377,Lorenzo Colombo,930191,F,73,Vanja Milinković-Savić,76,Torino,1506,25.8,56.1,26,9,0,assisted,strongFoot,0,0.024312390014529
12,4,11/11/2023,Monza,Torino,40,Torino,2696,False,1506,Duván Zapata,38162,F,80,Michele Di Gregorio,79,Monza,1377,22.6,59.4,23,15,0,assisted,strongFoot,0,0.037650853395462
12,4,11/11/2023,Monza,Torino,40,Torino,2696,False,1506,Ivan Ilić,877371,M,71,Michele Di Gregorio,79,Monza,1377,25.8,30.5,29,27,0,regular,strongFoot,0,0.01990870013833
12,4,11/11/2023,Monza,Torino,41,Monza,2729,True,1377,Danilo D'Ambrosio,107936,D,55,Vanja Milinković-Savić,76,Torino,1506,28.1,64.9,29,19,0,assisted,weakFoot,0,0.019135193899274
12,4,11/11/2023,Monza,Torino,43,Monza,2729,True,1377,Roberto Gagliardini,287057,M,62,Vanja Milinković-Savić,76,Torino,1506,7.1,54.0,7,20,0,assisted,head,0,0.15136274695396
12,4,11/11/2023,Monza,Torino,49,Torino,2696,False,1506,Duván Zapata,38162,F,80,Michele Di Gregorio,79,Monza,1377,10.6,34.4,14,45,0,assisted,weakFoot,0,0.050400830805302
12,4,11/11/2023,Monza,Torino,55,Torino,2696,False,1506,Ivan Ilić,877371,M,71,Michele Di Gregorio,79,Monza,1377,10.2,43.1,11,24,0,assisted,strongFoot,1,0.070807464420795
12,4,11/11/2023,Monza,Torino,56,Monza,2729,True,1377,Andrea Colpani,928122,F,63,Vanja Milinković-Savić,76,Torino,1506,12.2,66.3,16,42,-1,assisted,strongFoot,0,0.067141711711884
12,4,11/11/2023,Monza,Torino,57,Monza,2729,True,1377,Warren Bondo,1000366,M,54,Vanja Milinković-Savić,76,Torino,1506,15.7,43.1,16,16,-1,regular,strongFoot,0,0.088314935564995
12,4,11/11/2023,Monza,Torino,65,Monza,2729,True,1377,Andrea Colpani,928122,F,63,Vanja Milinković-Savić,76,Torino,1506,17.6,53.8,17,8,-1,regular,strongFoot,1,0.20939281582832
12,4,11/11/2023,Monza,Torino,80,Torino,2696,False,1506,Ivan Ilić,877371,M,71,Michele Di Gregorio,79,Monza,1377,18.2,49.1,18,1,0,assisted,strongFoot,0,0.041123162955046
12,4,11/11/2023,Monza,Torino,80,Torino,2696,False,1506,Antonio Sanabria,333261,F,75,Michele Di Gregorio,79,Monza,1377,1.6,57.6,5,72,0,regular,strongFoot,0,0.10462611168623
12,4,11/11/2023,Monza,Torino,84,Monza,2729,True,1377,Valentín Carboni,1153083,M,48,Vanja Milinković-Savić,76,Torino,1506,18.3,51.3,18,2,0,assisted,strongFoot,0,0.050776369869709
12,4,11/11/2023,Monza,Torino,85,Torino,2696,False,1506,Duván Zapata,38162,F,80,Michele Di Gregorio,79,Monza,1377,5.9,31.9,13,64,0,assisted,weakFoot,0,0.051116921007633
12,4,11/11/2023,Monza,Torino,90,Monza,2729,True,1377,Valentín Carboni,1153083,M,48,Vanja Milinković-Savić,76,Torino,1506,10.7,63.3,14,40,0,assisted,strongFoot,0,0.11352645605803
12,4,11/11/2023,Monza,Torino,90,Monza,2729,True,1377,Georgios Kyriakopoulos,377302,D,48,Vanja Milinković-Savić,76,Torino,1506,23.9,47.2,23,4,0,corner,strongFoot,0,0.023629760369658
12,5,12/11/2023,SSC Napoli,Empoli,8,SSC Napoli,2714,True,1861,Amir Rrahmani,332155,D,50,Etrit Berisha,71,Empoli,1464,30.4,60.2,31,12,0,assisted,strongFoot,0,0.016206953674555
